region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,source_file,week_start,a_2009_h1n1,a_h3,a_subtyping_not_performed,b,b_vic,b_yam,h3n2v,a_h5,a_h1,a_unable_to_subtype
National,NA,2018,16,1174,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-04-16,51,86,0,45,43,211,0,0,NA,NA
National,NA,2018,17,1028,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-04-23,56,53,1,53,28,138,0,0,NA,NA
National,NA,2018,18,831,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-04-30,40,31,2,23,14,137,0,0,NA,NA
National,NA,2018,19,599,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-05-07,16,20,0,8,6,68,0,0,NA,NA
National,NA,2018,20,464,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-05-14,16,10,0,10,6,27,0,0,NA,NA
National,NA,2018,21,344,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-05-21,18,6,0,8,4,20,0,0,NA,NA
National,NA,2018,22,265,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-05-28,8,5,0,2,2,11,0,0,NA,NA
National,NA,2018,23,286,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-06-04,7,3,0,3,3,9,0,0,NA,NA
National,NA,2018,24,283,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-06-11,6,3,0,2,3,8,0,0,NA,NA
National,NA,2018,25,213,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-06-18,1,3,0,0,3,6,1,0,NA,NA
National,NA,2018,26,197,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-06-25,2,6,0,0,0,1,0,0,NA,NA
National,NA,2018,27,131,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-07-02,9,5,0,1,0,6,0,0,NA,NA
National,NA,2018,28,176,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-07-09,8,9,0,1,2,3,0,0,NA,NA
National,NA,2018,29,174,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-07-16,15,5,0,3,2,4,0,0,NA,NA
National,NA,2018,30,243,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-07-23,9,3,4,0,2,0,0,0,NA,NA
National,NA,2018,31,185,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-07-30,7,10,3,0,0,1,0,0,NA,NA
National,NA,2018,32,164,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-08-06,6,8,5,1,0,2,0,0,NA,NA
National,NA,2018,33,181,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-08-13,5,9,6,1,0,2,0,0,NA,NA
National,NA,2018,34,259,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-08-20,17,20,6,1,0,1,0,0,NA,NA
National,NA,2018,35,258,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-08-27,10,6,0,0,0,2,0,0,NA,NA
National,NA,2018,36,351,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-09-03,17,17,0,1,0,1,0,0,NA,NA
National,NA,2018,37,446,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-09-10,29,14,0,0,1,5,0,0,NA,NA
National,NA,2018,38,535,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-09-17,22,17,2,2,1,2,0,0,NA,NA
National,NA,2018,39,561,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-09-24,20,13,0,0,0,3,0,0,NA,NA
National,NA,2018,40,801,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-10-01,29,11,8,0,7,11,0,0,NA,NA
National,NA,2018,41,918,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-10-08,52,11,8,5,3,5,0,0,NA,NA
National,NA,2018,42,1110,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-10-15,52,22,13,1,2,14,0,0,NA,NA
National,NA,2018,43,1113,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-10-22,76,35,3,3,0,13,0,0,NA,NA
National,NA,2018,44,1247,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-10-29,84,23,3,1,1,8,0,0,NA,NA
National,NA,2018,45,1339,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-11-05,117,27,15,5,4,7,0,0,NA,NA
National,NA,2018,46,1426,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-11-12,148,41,12,0,2,3,0,0,NA,NA
National,NA,2018,47,1129,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-11-19,215,54,10,1,2,5,0,0,NA,NA
National,NA,2018,48,1704,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-11-26,326,64,12,1,2,10,0,0,NA,NA
National,NA,2018,49,1728,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-12-03,361,90,14,7,3,7,0,0,NA,NA
National,NA,2018,50,2200,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-12-10,675,166,20,3,7,6,0,0,NA,NA
National,NA,2018,51,2674,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-12-17,1115,248,79,9,20,8,0,0,NA,NA
National,NA,2018,52,2568,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-12-24,1243,274,113,7,19,9,0,0,NA,NA
National,NA,2019,1,2901,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2018-12-31,1182,305,162,6,8,17,0,0,NA,NA
National,NA,2019,2,3287,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-01-07,1430,233,100,12,4,20,0,0,NA,NA
National,NA,2019,3,3330,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-01-14,1475,367,120,9,17,16,0,0,NA,NA
National,NA,2019,4,3553,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-01-21,1549,513,117,19,19,9,0,0,NA,NA
National,NA,2019,5,4166,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-01-28,1678,807,74,11,25,18,0,0,NA,NA
National,NA,2019,6,4895,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-02-04,1878,1201,77,18,18,11,0,0,NA,NA
National,NA,2019,7,4753,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-02-11,1703,1305,63,23,29,18,0,0,NA,NA
National,NA,2019,8,4787,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-02-18,1481,1501,79,57,28,12,0,0,NA,NA
National,NA,2019,9,4988,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-02-25,1377,1783,83,38,34,10,0,0,NA,NA
National,NA,2019,10,4834,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-03-04,1292,1829,70,57,42,27,0,0,NA,NA
National,NA,2019,11,4521,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-03-11,1051,1826,48,51,56,31,0,0,NA,NA
National,NA,2019,12,3838,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-03-18,745,1402,27,75,50,19,0,0,NA,NA
National,NA,2019,13,3010,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-03-25,472,1110,30,105,66,25,0,0,NA,NA
National,NA,2019,14,2646,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-04-01,336,887,21,96,70,20,0,0,NA,NA
National,NA,2019,15,2142,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-04-08,217,660,9,79,58,18,0,0,NA,NA
National,NA,2019,16,1494,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-04-15,130,354,7,25,50,19,0,0,NA,NA
National,NA,2019,17,1251,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-04-22,88,218,4,67,39,14,0,0,NA,NA
National,NA,2019,18,1043,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-04-29,65,158,6,13,40,11,0,0,NA,NA
National,NA,2019,19,847,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-05-06,45,94,14,22,41,9,0,0,NA,NA
National,NA,2019,20,803,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-05-13,43,82,3,11,40,7,0,0,NA,NA
National,NA,2019,21,553,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-05-20,29,67,4,3,27,3,0,0,NA,NA
National,NA,2019,22,571,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-05-27,23,55,4,20,25,11,0,0,NA,NA
National,NA,2019,23,502,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-06-03,25,54,4,19,32,1,0,0,NA,NA
National,NA,2019,24,438,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-06-10,21,57,7,6,19,2,0,0,NA,NA
National,NA,2019,25,394,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-06-17,19,52,2,9,13,0,0,0,NA,NA
National,NA,2019,26,387,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-06-24,21,48,2,4,12,3,0,0,NA,NA
National,NA,2019,27,363,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-07-01,29,41,3,3,13,1,0,0,NA,NA
National,NA,2019,28,401,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-07-08,10,42,1,2,9,1,0,0,NA,NA
National,NA,2019,29,323,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-07-15,12,55,4,1,10,0,0,0,NA,NA
National,NA,2019,30,296,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-07-22,19,29,2,3,11,0,0,0,NA,NA
National,NA,2019,31,336,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-07-29,14,30,2,1,10,2,0,0,NA,NA
National,NA,2019,32,295,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-08-05,7,33,0,1,16,0,0,0,NA,NA
National,NA,2019,33,344,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-08-12,20,34,3,0,38,0,0,0,NA,NA
National,NA,2019,34,356,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-08-19,19,38,1,2,32,0,0,0,NA,NA
National,NA,2019,35,371,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-08-26,14,34,4,6,29,0,0,0,NA,NA
National,NA,2019,36,453,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-09-02,16,54,9,1,29,1,0,0,NA,NA
National,NA,2019,37,595,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-09-09,12,69,14,2,44,2,0,0,NA,NA
National,NA,2019,38,770,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-09-16,27,59,10,5,46,0,0,0,NA,NA
National,NA,2019,39,798,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-09-23,18,60,18,7,49,0,0,0,NA,NA
National,NA,2019,40,987,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-09-30,25,57,21,7,56,1,0,0,NA,NA
National,NA,2019,41,1101,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-10-07,33,64,22,7,70,2,0,0,NA,NA
National,NA,2019,42,1256,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-10-14,36,82,24,13,77,3,0,0,NA,NA
National,NA,2019,43,1494,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-10-21,53,78,48,20,96,5,0,0,NA,NA
National,NA,2019,44,1597,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-10-28,52,61,83,39,120,5,0,0,NA,NA
National,NA,2019,45,2347,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-11-04,122,74,205,74,234,10,0,0,NA,NA
National,NA,2019,46,2208,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-11-11,149,58,146,89,330,10,0,0,NA,NA
National,NA,2019,47,2808,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-11-18,258,78,173,173,423,10,0,0,NA,NA
National,NA,2019,48,2359,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-11-25,369,83,92,141,500,10,0,0,NA,NA
National,NA,2019,49,3259,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-12-02,513,83,86,195,657,14,0,0,NA,NA
National,NA,2019,50,3504,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-12-09,620,78,41,311,807,15,0,0,NA,NA
National,NA,2019,51,4014,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-12-16,915,52,52,276,1110,16,0,0,NA,NA
National,NA,2019,52,4214,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-12-23,1210,88,27,348,1326,24,0,0,NA,NA
National,NA,2020,1,4240,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2019-12-30,1262,101,45,189,1275,23,0,0,NA,NA
National,NA,2020,2,4531,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-01-06,1338,86,34,223,1145,20,0,0,NA,NA
National,NA,2020,3,4932,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-01-13,1598,73,56,252,1244,12,0,0,NA,NA
National,NA,2020,4,5000,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-01-20,1769,79,37,256,1137,8,0,0,NA,NA
National,NA,2020,5,6124,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-01-27,2366,92,50,309,1073,8,0,0,NA,NA
National,NA,2020,6,5665,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-02-03,2355,91,64,288,875,5,0,0,NA,NA
National,NA,2020,7,5035,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-02-10,2052,65,129,280,744,10,0,0,NA,NA
National,NA,2020,8,4344,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-02-17,1752,76,119,169,564,9,0,0,NA,NA
National,NA,2020,9,3972,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-02-24,1667,63,50,141,454,8,0,0,NA,NA
National,NA,2020,10,4156,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-03-02,1612,73,65,132,352,8,0,0,NA,NA
National,NA,2020,11,3615,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-03-09,1138,74,52,93,197,3,0,0,NA,NA
National,NA,2020,12,2865,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-03-16,444,30,23,50,77,1,0,0,NA,NA
National,NA,2020,13,2150,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-03-23,100,7,8,34,20,2,0,0,NA,NA
National,NA,2020,14,1479,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-03-30,37,1,4,7,5,0,0,0,NA,NA
National,NA,2020,15,1024,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-04-06,28,0,3,4,0,0,0,0,NA,NA
National,NA,2020,16,887,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-04-13,19,0,0,3,2,0,0,0,NA,NA
National,NA,2020,17,826,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-04-20,26,0,0,4,0,0,0,0,NA,NA
National,NA,2020,18,750,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-04-27,23,0,1,2,1,0,0,0,NA,NA
National,NA,2020,19,661,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-05-04,26,1,0,2,0,0,0,0,NA,NA
National,NA,2020,20,688,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-05-11,24,0,0,3,0,0,0,0,NA,NA
National,NA,2020,21,555,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-05-18,0,0,1,0,0,0,0,0,NA,NA
National,NA,2020,22,533,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-05-25,2,0,1,1,0,0,0,0,NA,NA
National,NA,2020,23,362,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-06-01,0,0,0,2,0,0,0,0,NA,NA
National,NA,2020,24,351,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-06-08,1,0,1,3,1,0,0,0,NA,NA
National,NA,2020,25,401,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-06-15,0,0,0,0,0,0,0,0,NA,NA
National,NA,2020,26,215,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-06-22,0,0,3,0,0,0,0,0,NA,NA
National,NA,2020,27,201,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-06-29,0,0,0,0,0,0,1,0,NA,NA
National,NA,2020,28,265,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-07-06,0,0,1,1,0,0,0,0,NA,NA
National,NA,2020,29,258,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-07-13,0,0,0,0,0,0,0,0,NA,NA
National,NA,2020,30,260,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-07-20,0,0,2,0,0,0,0,0,NA,NA
National,NA,2020,31,209,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-07-27,0,0,0,0,0,0,0,0,NA,NA
National,NA,2020,32,186,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-08-03,0,0,0,0,0,0,0,0,NA,NA
National,NA,2020,33,133,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-08-10,0,0,0,1,0,0,0,0,NA,NA
National,NA,2020,34,221,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-08-17,0,0,0,0,0,0,0,0,NA,NA
National,NA,2020,35,2357,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-08-24,0,0,0,0,0,0,0,0,NA,NA
National,NA,2020,36,2577,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-08-31,0,0,2,1,0,0,0,0,NA,NA
National,NA,2020,37,159,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-09-07,0,1,0,0,0,0,0,0,NA,NA
National,NA,2020,38,217,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-09-14,0,0,1,0,0,0,0,0,NA,NA
National,NA,2020,39,2801,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-09-21,0,0,1,0,0,0,0,0,NA,NA
National,NA,2020,40,11625,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-09-28,0,0,3,2,0,0,0,0,NA,NA
National,NA,2020,41,12238,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-10-05,3,2,3,5,1,0,0,0,NA,NA
National,NA,2020,42,11400,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-10-12,0,1,4,5,0,0,0,0,NA,NA
National,NA,2020,43,15744,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-10-19,1,1,11,4,0,0,0,0,NA,NA
National,NA,2020,44,20424,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-10-26,0,1,7,13,1,2,0,0,NA,NA
National,NA,2020,45,26500,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-11-02,0,1,6,9,0,0,0,0,NA,NA
National,NA,2020,46,25765,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-11-09,3,4,6,5,0,1,0,0,NA,NA
National,NA,2020,47,19256,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-11-16,0,3,0,2,0,2,0,0,NA,NA
National,NA,2020,48,11230,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-11-23,2,0,6,2,1,0,0,0,NA,NA
National,NA,2020,49,17684,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-11-30,0,0,5,4,2,3,0,0,NA,NA
National,NA,2020,50,16500,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-12-07,3,3,8,1,2,0,0,0,NA,NA
National,NA,2020,51,15179,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-12-14,0,0,5,4,0,0,0,0,NA,NA
National,NA,2020,52,12475,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-12-21,0,0,2,2,0,0,0,0,NA,NA
National,NA,2020,53,11282,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2020-12-28,1,2,6,3,0,0,0,0,NA,NA
National,NA,2021,1,17564,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-01-04,0,2,6,3,1,0,0,0,NA,NA
National,NA,2021,2,15700,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-01-11,0,1,4,3,1,0,1,0,NA,NA
National,NA,2021,3,13900,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-01-18,0,1,2,1,0,0,0,0,NA,NA
National,NA,2021,4,13218,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-01-25,1,0,2,1,0,0,0,0,NA,NA
National,NA,2021,5,16294,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-02-01,0,0,4,3,0,0,0,0,NA,NA
National,NA,2021,6,17146,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-02-08,0,0,2,1,1,0,0,0,NA,NA
National,NA,2021,7,13415,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-02-15,0,0,3,1,0,1,0,0,NA,NA
National,NA,2021,8,16609,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-02-22,1,1,1,5,0,0,0,0,NA,NA
National,NA,2021,9,14811,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-03-01,0,0,2,0,0,0,0,0,NA,NA
National,NA,2021,10,16938,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-03-08,1,0,1,1,1,0,0,0,NA,NA
National,NA,2021,11,14622,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-03-15,0,1,4,2,0,0,0,0,NA,NA
National,NA,2021,12,14940,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-03-22,0,0,1,0,0,0,0,0,NA,NA
National,NA,2021,13,13875,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-03-29,0,0,5,1,0,0,0,0,NA,NA
National,NA,2021,14,14151,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-04-05,1,0,0,0,0,0,0,0,NA,NA
National,NA,2021,15,15543,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-04-12,1,1,3,2,0,0,0,0,NA,NA
National,NA,2021,16,12397,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-04-19,0,0,0,1,0,0,0,0,NA,NA
National,NA,2021,17,12801,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-04-26,0,0,1,0,0,0,0,0,NA,NA
National,NA,2021,18,10803,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-05-03,0,0,0,0,1,0,0,0,NA,NA
National,NA,2021,19,9396,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-05-10,0,0,0,0,0,0,0,0,NA,NA
National,NA,2021,20,10065,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-05-17,0,0,1,0,5,0,0,0,NA,NA
National,NA,2021,21,8870,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-05-24,0,0,0,0,0,0,0,0,NA,NA
National,NA,2021,22,6798,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-05-31,1,0,2,1,0,0,0,0,NA,NA
National,NA,2021,23,5627,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-06-07,0,0,2,0,0,0,0,0,NA,NA
National,NA,2021,24,5571,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-06-14,0,1,0,0,0,0,0,0,NA,NA
National,NA,2021,25,6290,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-06-21,1,0,0,0,1,0,0,0,NA,NA
National,NA,2021,26,7281,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-06-28,0,0,1,0,0,0,0,0,NA,NA
National,NA,2021,27,6687,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-07-05,1,1,2,1,0,0,0,0,NA,NA
National,NA,2021,28,8934,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-07-12,0,3,3,1,1,0,0,0,NA,NA
National,NA,2021,29,8550,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-07-19,0,2,0,0,0,0,0,0,NA,NA
National,NA,2021,30,9265,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-07-26,1,1,1,0,0,0,0,0,NA,NA
National,NA,2021,31,13519,NA,NA,NA,NA,NA,ICL_NREVSS_Public_Health_Labs.csv,2021-08-02,0,2,3,0,0,0,0,0,NA,NA
